-3	0	-0	-0
-3	0.01	-0	-0
-3	0.02	-0.794695	-1.98794e-06
-3	0.03	-0.771461	-4.47285e-06
-3	0.04	-0.748226	-7.95174e-06
-3	0.05	-0.724992	-1.24246e-05
-3	0.06	-0.701758	-1.78914e-05
-3	0.07	-0.678524	-2.43522e-05
-3	0.08	-0.655289	-3.1807e-05
-3	0.09	-0.632055	-4.02557e-05
-3	0.1	-0.608821	-4.96984e-05
-3	0.11	-0.585587	-6.0135e-05
-3	0.12	-0.562352	-7.15657e-05
-3	0.13	-0.539118	-8.39903e-05
-3	0.14	-0.515884	-9.74088e-05
-3	0.15	-0.49265	-0.000111821
-3	0.16	-0.469415	-0.000127228
-3	0.17	-0.446181	-0.000143628
-3	0.18	-0.422947	-0.000161023
-3	0.19	-0.399713	-0.000179411
-3	0.2	-0.376478	-0.000198794
-3	0.21	-0.353244	-0.00021917
-3	0.22	-0.33001	-0.00024054
-3	0.23	-0.306776	-0.000262904
-3	0.24	-0.283541	-0.000286263
-3	0.25	-0.260307	-0.000310615
-3	0.26	-0.237073	-0.000335961
-3	0.27	-0.213839	-0.000362301
-3	0.28	-0.190604	-0.000389635
-3	0.29	-0.16737	-0.000417963
-3	0.3	-0.144136	-0.000447285
-3	0.31	-0.120902	-0.000477601
-3	0.32	-0.0976674	-0.000508911
-3	0.33	-0.0744331	-0.000541215
-3	0.34	-0.0511989	-0.000574513
-3	0.35	-0.0279646	-0.000608805
-3	0.36	-0.00473036	-0.000644091
-3	0.37	0.0185039	-0.000680371
-3	0.38	0.0417381	-0.000717645
-3	0.39	0.0649724	-0.000755912
-3	0.4	0.0882066	-0.000795174
-3	0.41	0.111441	-0.00083543
-3	0.42	0.134675	-0.00087668
-3	0.43	0.157909	-0.000918923
-3	0.44	0.181144	-0.000962161
-3	0.45	0.204378	-0.00100639
-3	0.46	0.227612	-0.00105162
-3	0.47	0.250846	-0.00109784
-3	0.48	0.274081	-0.00114505
-3	0.49	0.297315	-0.00119326
-3	0.5	0.320549	-0.00124246
-3	0.51	0.343783	-0.00129266
-3	0.52	0.367018	-0.00134384
-3	0.53	0.390252	-0.00139603
-3	0.54	0.413486	-0.0014492
-3	0.55	0.43672	-0.00150338
-3	0.56	0.459955	-0.00155854
-3	0.57	0.483189	-0.0016147
-3	0.58	0.506423	-0.00167185
-3	0.59	0.529657	-0.00173
-3	0.6	0.552892	-0.00178914
-3	0.61	0.576126	-0.00184928
-3	0.62	0.59936	-0.00191041
-3	0.63	0.622594	-0.00197253
-3	0.64	0.645829	-0.00203565
-3	0.65	0.669063	-0.00209976
-3	0.66	0.692297	-0.00216486
-3	0.67	0.715531	-0.00223096
-3	0.68	0.738766	-0.00229805
-3	0.69	0.762	-0.00236614
-3	0.7	0.785234	-0.00243522
-3	0.71	0.808468	-0.0025053
-3	0.72	0.831703	-0.00257636
-3	0.73	0.854937	-0.00264843
-3	0.74	0.878171	-0.00272148
-3	0.75	0.901405	-0.00279553
-3	0.76	0.92464	-0.00287058
-3	0.77	0.947874	-0.00294662
-3	0.78	0.971108	-0.00302365
-3	0.79	0.994342	-0.00310168
-3	0.8	1.01758	-0.0031807
-3	0.81	1.04081	-0.00326071
-3	0.82	1.06405	-0.00334172
-3	0.83	1.08728	-0.00342372
-3	0.84	1.11051	-0.00350672
-3	0.85	1.13375	-0.00359071
-3	0.86	1.15698	-0.00367569
-3	0.87	1.18022	-0.00376167
-3	0.88	1.20345	-0.00384864
-3	0.89	1.22668	-0.00393661
-3	0.9	1.24992	-0.00402557
-3	0.91	1.27315	-0.00411552
-3	0.92	1.29639	-0.00420647
-3	0.93	1.31962	-0.00429841
-3	0.94	1.34286	-0.00439135
-3	0.95	0	-0
-3	0.96	0	-0
-3	0.97	0	-0
-3	0.98	0	-0
-3	0.99	0	-0
-2.99	0	-0	-0
-2.99	0.01	-0	-0
-2.99	0.02	-0.794701	-2.0282e-06
-2.99	0.03	-0.771466	-4.56344e-06
-2.99	0.04	-0.74823	-8.11279e-06
-2.99	0.05	-0.724995	-1.26762e-05
-2.99	0.06	-0.70176	-1.82538e-05
-2.99	0.07	-0.678525	-2.48454e-05
-2.99	0.08	-0.655289	-3.24511e-05
-2.99	0.09	-0.632054	-4.1071e-05
-2.99	0.1	-0.608819	-5.07049e-05
-2.99	0.11	-0.585584	-6.13529e-05
-2.99	0.12	-0.562348	-7.30151e-05
-2.99	0.13	-0.539113	-8.56913e-05
-2.99	0.14	-0.515878	-9.93816e-05
-2.99	0.15	-0.492643	-0.000114086
-2.99	0.16	-0.469407	-0.000129805
-2.99	0.17	-0.446172	-0.000146537
-2.99	0.18	-0.422937	-0.000164284
-2.99	0.19	-0.399702	-0.000183045
-2.99	0.2	-0.376466	-0.00020282
-2.99	0.21	-0.353231	-0.000223609
-2.99	0.22	-0.329996	-0.000245412
-2.99	0.23	-0.306761	-0.000268229
-2.99	0.24	-0.283525	-0.00029206
-2.99	0.25	-0.26029	-0.000316906
-2.99	0.26	-0.237055	-0.000342765
-2.99	0.27	-0.213819	-0.000369639
-2.99	0.28	-0.190584	-0.000397527
-2.99	0.29	-0.167349	-0.000426428
-2.99	0.3	-0.144114	-0.000456344
-2.99	0.31	-0.120878	-0.000487274
-2.99	0.32	-0.0976432	-0.000519218
-2.99	0.33	-0.0744079	-0.000552176
-2.99	0.34	-0.0511727	-0.000586149
-2.99	0.35	-0.0279374	-0.000621135
-2.99	0.36	-0.00470217	-0.000657136
-2.99	0.37	0.0185331	-0.00069415
-2.99	0.38	0.0417683	-0.000732179
-2.99	0.39	0.0650036	-0.000771222
-2.99	0.4	0.0882389	-0.000811279
-2.99	0.41	0.111474	-0.00085235
-2.99	0.42	0.134709	-0.000894435
-2.99	0.43	0.157945	-0.000937534
-2.99	0.44	0.18118	-0.000981647
-2.99	0.45	0.204415	-0.00102677
-2.99	0.46	0.22765	-0.00107292
-2.99	0.47	0.250886	-0.00112007
-2.99	0.48	0.274121	-0.00116824
-2.99	0.49	0.297356	-0.00121742
-2.99	0.5	0.320591	-0.00126762
-2.99	0.51	0.343827	-0.00131883
-2.99	0.52	0.367062	-0.00137106
-2.99	0.53	0.390297	-0.0014243
-2.99	0.54	0.413532	-0.00147856
-2.99	0.55	0.436768	-0.00153382
-2.99	0.56	0.460003	-0.00159011
-2.99	0.57	0.483238	-0.0016474
-2.99	0.58	0.506473	-0.00170571
-2.99	0.59	0.529709	-0.00176504
-2.99	0.6	0.552944	-0.00182538
-2.99	0.61	0.576179	-0.00188673
-2.99	0.62	0.599414	-0.0019491
-2.99	0.63	0.62265	-0.00201248
-2.99	0.64	0.645885	-0.00207687
-2.99	0.65	0.66912	-0.00214228
-2.99	0.66	0.692356	-0.00220871
-2.99	0.67	0.715591	-0.00227614
-2.99	0.68	0.738826	-0.0023446
-2.99	0.69	0.762061	-0.00241406
-2.99	0.7	0.785297	-0.00248454
-2.99	0.71	0.808532	-0.00255603
-2.99	0.72	0.831767	-0.00262854
-2.99	0.73	0.855002	-0.00270206
-2.99	0.74	0.878238	-0.0027766
-2.99	0.75	0.901473	-0.00285215
-2.99	0.76	0.924708	-0.00292872
-2.99	0.77	0.947943	-0.00300629
