-6	0	1
-5.9	0	1
-5.8	0	1
-5.7	0	1
-5.6	0	1
-5.5	0	1
-5.4	0	1
-5.3	0	1
-5.2	0	1
-5.1	0	1
-5	0	1
-4.9	0	1
-4.8	0	1
-4.7	0	1
-4.6	0	1
-4.5	0	1
-4.4	0	1
-4.3	0	1
-4.2	0	1
-4.1	0	1
-4	0	1
-3.9	0	1
-3.8	0	1
-3.7	0	1
-3.6	0	1
-3.5	0	1
-3.4	0	1
-3.3	0	1
-3.2	0	1
-3.1	0	1
-3	0	1
-2.9	0	1
-2.8	0	1
-2.7	0	0.999999
-2.6	0	0.999996
-2.5	0	0.999987
-2.4	0	0.999957
-2.3	0	0.999856
-2.2	0	0.999523
-2.1	0	0.998421
-2	0	0.994775
-1.9	0	0.982715
-1.8	0	0.943186
-1.7	0	0.818242
-1.6	0	0.50443
-1.5	0	0.241255
-1.4	0	0.128277
-1.3	0	0.0877464
-1.2	0	0.0744509
-1.1	0	0.0704751
-1	0	0.069312
-0.9	0	0.0688611
-0.8	0	0.068523
-0.7	0	0.0680815
-0.6	0	0.0672046
-0.5	0	0.0655705
-0.4	0	0.0626814
-0.3	0	0.0575059
-0.2	0	0.0481432
-0.1	0	0.0311466
-6	0.01	1
-5.9	0.01	1
-5.8	0.01	1
-5.7	0.01	1
-5.6	0.01	1
-5.5	0.01	1
-5.4	0.01	1
-5.3	0.01	1
-5.2	0.01	1
-5.1	0.01	1
-5	0.01	1
-4.9	0.01	1
-4.8	0.01	1
-4.7	0.01	1
-4.6	0.01	1
-4.5	0.01	1
-4.4	0.01	1
-4.3	0.01	1
-4.2	0.01	1
-4.1	0.01	1
-4	0.01	1
-3.9	0.01	1
-3.8	0.01	1
-3.7	0.01	1
-3.6	0.01	1
-3.5	0.01	1
-3.4	0.01	1
-3.3	0.01	1
-3.2	0.01	1
-3.1	0.01	1
-3	0.01	1
-2.9	0.01	1
-2.8	0.01	0.999999
-2.7	0.01	0.999996
-2.6	0.01	0.999988
-2.5	0.01	0.999959
-2.4	0.01	0.999864
-2.3	0.01	0.999554
-2.2	0.01	0.998551
-2.1	0.01	0.995325
-2	0.01	0.985054
-1.9	0.01	0.952867
-1.8	0.01	0.855753
-1.7	0.01	0.601674
-1.6	0.01	0.293573
-1.5	0.01	0.118091
